dest_port,packet_size,time_delta,is_syn,is_ack,is_rst,is_fin,ttl,tcp_window,payload_len
59990,7.2909747781429814,0.00016783259500958119,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.0001690244871395295,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00020644917740393127,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.000131836783392516,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00016568718559573838,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.00011085849425227847,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00017260015500575708,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00017903632494593364,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.00010084597383380497,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00014757021144458924,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00016973962173560782,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00015186110340661095,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.00010156115718834152,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00014613991003240476,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,9.941560559026832e-05,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00015543683264381518,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00014923889383985925,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00014613991003240476,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,9.893881572109945e-05,0,1,0,0,128,6.933423025730715,0.0
443,4.382026634673881,0.0001289761335148426,0,0,0,0,128,0.0,0.0
59990,7.2909747781429814,0.00016687908028278453,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.00010275312830926535,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.00015639035828102067,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00014757021144458924,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,9.798523530077542e-05,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.0003213366104897874,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00019524575459128538,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.0002093096056672528,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.0001349358115253767,0,1,0,0,128,6.933423025730715,0.0
443,4.543294782270004,0.00016258825276093346,0,1,0,0,128,6.933423025730715,3.6888794541139363
59990,7.2909747781429814,0.00020382711097483028,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,0.00012587708691268846,0,1,0,0,128,6.933423025730715,0.0
59990,7.2909747781429814,0.0001897631827931204,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,7.2909747781429814,0.00014661667739710653,0,1,0,0,121,6.945051063725834,7.253470382684528
443,4.007333185232471,9.941560559026832e-05,0,1,0,0,128,6.933423025730715,0.0
58647,7.164720378771857,0.00016735583775983164,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.00014089545401836046,0,0,0,0,58,0.0,0.0
59990,7.2909747781429814,0.0001392267577004696,0,1,0,0,121,6.945051063725834,7.253470382684528
59990,6.030685260261263,0.00012826096976677903,0,1,0,0,121,6.945051063725834,5.8916442118257715
443,4.007333185232471,9.989239523210872e-05,0,1,0,0,128,6.933423025730715,0.0
443,4.406719247264253,0.0001375580585980267,0,0,0,0,128,0.0,0.0
58647,7.126087273299125,0.00014971565972706933,0,0,0,0,58,0.0,0.0
443,5.337538079701318,0.0001237315874851188,0,0,0,0,128,0.0,0.0
443,7.161622002939187,0.007559739562134262,0,0,0,0,128,0.0,0.0
443,5.58724865840025,0.0001802282037223272,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00723480340757245,0,0,0,0,58,0.0,0.0
443,5.3230099791384085,0.00020430385083695712,0,0,0,0,128,0.0,0.0
58647,5.017279836814924,0.0001690244871395295,0,0,0,0,58,0.0,0.0
443,7.164720378771857,0.00019262365878586245,0,0,0,0,128,0.0,0.0
58647,6.894670039433482,0.0022740713504502473,0,0,0,0,58,0.0,0.0
443,4.330733340286331,0.0001883329417283724,0,0,0,0,128,0.0,0.0
58647,5.099866427824199,0.0001609195926413736,0,0,0,0,58,0.0,0.0
59990,4.110873864173311,0.00015066919081957287,0,1,0,0,121,6.945051063725834,1.9459101490553132
443,4.330733340286331,0.00018880968897724284,0,0,0,0,128,0.0,0.0
443,6.8966943316227125,0.005438295370144128,0,0,0,0,128,0.0,0.0
58647,4.189654742026425,0.0015378088936546421,0,0,0,0,58,0.0,0.0
58647,7.161622002939187,0.001174237071537101,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.00020478059047180315,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00013040645947659402,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00015209948575353998,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.00014685506099421726,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00012492353217983867,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00014995404258543474,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.0012049565027585315,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00014184899352123748,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00015591359557606932,0,0,0,0,58,0.0,0.0
58647,6.3818160174060985,0.00014113383897932077,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00011371919595856979,0,0,0,0,128,0.0,0.0
443,6.902742737158593,0.0007073760933013975,0,0,0,0,128,0.0,0.0
58647,4.219507705176107,0.002679331653687097,0,0,0,0,58,0.0,0.0
58647,4.248495242049359,0.00041833709115913484,0,0,0,0,58,0.0,0.0
58647,4.30406509320417,0.00884165080436169,0,0,0,0,58,0.0,0.0
58647,7.161622002939187,0.004130642091289355,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00022647200342626494,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00025555206058731184,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.00018571082779680548,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.0001494772768118775,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00012420836553349461,0,0,0,0,128,0.0,0.0
58647,7.164720378771857,0.00015805902595834412,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00011753345217026945,0,0,0,0,128,0.0,0.0
58647,6.674561391814426,0.0001385116012832459,0,0,0,0,58,0.0,0.0
58647,6.804614520062624,0.001078977021053446,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00014971565972706933,0,0,0,0,128,0.0,0.0
443,6.90875477931522,0.0011940023952300449,0,0,0,0,128,0.0,0.0
58647,4.189654742026425,0.01570229641811814,0,0,0,0,58,0.0,0.0
58647,7.161622002939187,0.0028607418198349156,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.0001792747008148584,0,0,0,0,58,0.0,0.0
58647,7.164720378771857,0.00015233786804364288,0,0,0,0,58,0.0,0.0
58647,5.8916442118257715,0.00012969129675144736,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00013374387876468745,0,0,0,0,128,0.0,0.0
443,4.30406509320417,0.00011824862359030312,0,0,0,0,128,0.0,0.0
443,6.92951677076365,0.007374919926994929,0,0,0,0,128,0.0,0.0
58647,4.248495242049359,0.01743642875435403,0,0,0,0,58,0.0,0.0
58647,7.161622002939187,0.0011942405292783202,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.0001375580585980267,0,0,0,0,128,0.0,0.0
58647,6.505784060128229,0.00017426879563455847,0,0,0,0,58,0.0,0.0
443,4.31748811353631,0.0262796622440323,0,0,0,0,128,0.0,0.0
58647,4.204692619390966,0.015632821591448662,0,0,0,0,58,0.0,0.0
53,4.290459441148391,0.183312529279681,0,0,0,0,128,0.0,0.0
53,4.290459441148391,0.00016973962173560782,0,0,0,0,128,0.0,0.0
443,4.276666119016055,0.002557818368461588,0,0,0,0,128,0.0,0.0
443,4.276666119016055,0.00020072829633102163,0,0,0,0,128,0.0,0.0
65317,5.337538079701318,0.0027295021084119495,0,0,0,0,64,0.0,0.0
56273,5.117993812416755,0.0005200940672297897,0,0,0,0,64,0.0,0.0
443,4.204692619390966,0.00014757021144458924,1,0,0,0,128,11.07039691512464,0.0
49465,4.204692619390966,0.003047586038179893,1,1,0,0,120,11.090354888959125,0.0
443,4.007333185232471,0.00023576817922988795,0,1,0,0,128,6.937314081223682,0.0
443,7.751045117971802,0.000291543419328153,0,1,0,0,128,6.937314081223682,7.727535110475448
49465,4.110873864173311,0.003072543500563459,0,1,0,0,121,9.703877405604631,1.9459101490553132
49465,4.110873864173311,0.00018571082779680548,0,1,0,0,121,9.704243616546224,1.9459101490553132
49465,5.0369526024136295,0.00026317947657136174,0,1,0,0,121,9.704243616546224,4.605170185988092
443,7.064759027791802,0.0004714807849276516,0,1,0,0,128,6.9363427358340495,7.017506142941256
49465,4.110873864173311,0.003041168304317352,0,1,0,0,121,9.703938450075547,1.9459101490553132
62329,4.219507705176107,0.0004998388201371252,0,0,0,0,58,0.0,0.0
49465,5.846438775057725,0.0008810452525609664,0,1,0,0,121,9.703938450075547,5.676753802268282
443,4.859812404361672,0.00139806247722644,0,1,0,0,128,6.93537044601511,4.31748811353631
443,4.990432586778736,0.0001511459560248668,0,1,0,0,128,6.93537044601511,4.532599493153256
443,7.192182058713246,0.00015925092973738245,0,1,0,0,128,6.93537044601511,7.150701457592526
49465,4.110873864173311,0.0024626900331309607,0,1,0,0,121,9.703938450075547,1.9459101490553132
49465,4.110873864173311,0.0002119316577209468,0,1,0,0,121,9.703938450075547,1.9459101490553132
49465,4.762173934797756,0.0001950073825294445,0,1,0,0,121,9.703938450075547,4.143134726391533
443,4.454347296253507,0.00015519845109244947,0,1,0,0,128,6.93537044601511,3.4657359027997265
49465,4.454347296253507,0.00014590152626481367,0,1,0,0,121,9.704243616546224,3.4657359027997265
49465,4.110873864173311,0.0022797803824957732,0,1,0,0,121,9.70418259070176,1.9459101490553132
443,4.007333185232471,0.03970839862822788,0,1,0,0,128,6.93537044601511,0.0
49465,6.1224928095143865,0.015509116286434206,0,1,0,0,121,9.70418259070176,5.996452088619021
443,4.007333185232471,0.046041579346783795,0,1,0,0,128,6.933423025730715,0.0
443,4.6913478822291435,0.01594448171921741,0,1,0,0,128,6.932447891572509,4.007333185232471
54015,4.110873864173311,0.03195836547320517,0,1,0,0,54,8.932080438103307,1.9459101490553132
8001,5.493061443340548,0.12382523904183719,0,0,0,0,1,0.0,0.0
53,4.276666119016055,0.6416792481373883,0,0,0,0,128,0.0,0.0
53,4.276666119016055,0.00030965778533179685,0,0,0,0,128,0.0,0.0
59690,4.875197323201151,0.028376630899883556,0,0,0,0,64,0.0,0.0
53,4.564348191467836,0.0678341537103089,0,0,0,0,128,0.0,0.0
53,4.564348191467836,0.00020048992557606212,0,0,0,0,128,0.0,0.0
53,4.330733340286331,0.0018012979834104255,0,0,0,0,128,0.0,0.0
53,4.330733340286331,0.0001807049548351239,0,0,0,0,128,0.0,0.0
60795,5.666426688112432,0.003406438199932425,0,0,0,0,64,0.0,0.0
58095,5.075173815233827,0.0008762810689312164,0,0,0,0,64,0.0,0.0
63590,5.049856007249537,0.0004259632656198285,0,0,0,0,64,0.0,0.0
443,7.164720378771857,0.00022861728243589054,0,0,0,0,128,0.0,0.0
443,7.164720378771857,0.0001647336688232591,0,0,0,0,128,0.0,0.0
443,7.164720378771857,0.0001530530145729951,0,0,0,0,128,0.0,0.0
443,4.820281565605037,0.00013636612896287742,0,0,0,0,128,0.0,0.0
49152,6.030685260261263,0.0013997290742531598,0,0,0,0,64,0.0,0.0
443,4.204692619390966,0.00013302871842633553,1,0,0,0,128,11.07039691512464,0.0
53,4.394449154672439,0.00016449528948807762,0,0,0,0,128,0.0,0.0
53,4.394449154672439,0.00014709344453450127,0,0,0,0,128,0.0,0.0
58054,4.574710978503383,0.0008793777908723871,0,0,0,0,64,0.0,0.0
57647,4.948759890378168,0.0002824861132759992,0,0,0,0,64,0.0,0.0
443,4.204692619390966,0.0001287377456556502,1,0,0,0,128,11.07039691512464,0.0
53,4.356708826689592,0.0001761758100866297,0,0,0,0,128,0.0,0.0
53,4.356708826689592,0.0001530530145729951,0,0,0,0,128,0.0,0.0
49432,4.543294782270004,0.0036563703726831174,0,0,0,0,64,0.0,0.0
59745,4.990432586778736,0.0005000771195467502,0,0,0,0,64,0.0,0.0
443,7.164720378771857,0.00025173833077862297,0,0,0,0,128,0.0,0.0
443,7.164720378771857,0.00026365618813869643,0,0,0,0,128,0.0,0.0
443,7.164720378771857,0.000180466579307137,0,0,0,0,128,0.0,0.0
443,4.8283137373023015,0.00014065706900057276,0,0,0,0,128,0.0,0.0
61214,4.418840607796598,0.008556608436060117,0,0,0,0,58,0.0,0.0
61214,4.418840607796598,0.000410234217069651,0,0,0,0,58,0.0,0.0
53525,4.204692619390966,0.00022814055416480757,1,1,0,0,121,11.090354888959125,0.0
443,4.007333185232471,0.0001392267577004696,0,1,0,0,128,6.933423025730715,0.0
443,7.519692404116539,0.00022075123690074258,0,1,0,0,128,6.933423025730715,7.489970898834801
61214,7.164720378771857,0.0001807049548351239,0,0,0,0,58,0.0,0.0
61214,7.164720378771857,0.0002824861132759992,0,0,0,0,58,0.0,0.0
55295,4.204692619390966,0.004395347957731737,1,1,0,0,121,11.090354888959125,0.0
443,4.007333185232471,0.000136604515003563,0,1,0,0,128,6.933423025730715,0.0
443,7.504942068396171,0.00019047830255839904,0,1,0,0,128,6.933423025730715,7.47477218239787
60698,4.418840607796598,0.003852803625260109,0,0,0,0,58,0.0,0.0
60698,4.418840607796598,0.00021479207030209208,0,0,0,0,58,0.0,0.0
60698,7.164720378771857,0.0004431219455172116,0,0,0,0,58,0.0,0.0
60698,7.164720378771857,0.0001642569100960714,0,0,0,0,58,0.0,0.0
53525,4.110873864173311,0.009436054871559263,0,1,0,0,121,6.955592608396297,1.9459101490553132
53525,4.110873864173311,0.00016878610882718837,0,1,0,0,121,6.954638864880987,1.9459101490553132
61214,7.164720378771857,0.003276695923514865,0,0,0,0,58,0.0,0.0
61214,5.765191102784844,0.00015639035828102067,0,0,0,0,58,0.0,0.0
443,4.382026634673881,0.0001277841936505925,0,0,0,0,128,0.0,0.0
443,4.795790545596741,0.00013231355757652893,0,0,0,0,128,0.0,0.0
443,6.3818160174060985,0.00013898837228488935,0,0,0,0,128,0.0,0.0
443,5.214935757608986,0.0001203941347815883,0,0,0,0,128,0.0,0.0
61214,6.92461239604856,0.00014900051081101454,0,0,0,0,58,0.0,0.0
61214,4.330733340286331,0.00011801023317378858,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00011610310779578979,0,0,0,0,128,0.0,0.0
61214,4.204692619390966,0.000945121316826171,0,0,0,0,58,0.0,0.0
443,7.164720378771857,0.00016973962173560782,0,0,0,0,128,0.0,0.0
55295,4.110873864173311,0.0001537681605909131,0,1,0,0,121,6.955592608396297,1.9459101490553132
55295,4.110873864173311,0.0004967409226444059,0,1,0,0,121,6.954638864880987,1.9459101490553132
60698,7.164720378771857,0.005912433964045355,0,0,0,0,58,0.0,0.0
60698,5.786897381366708,0.00019572249854450346,0,0,0,0,58,0.0,0.0
443,4.795790545596741,0.00013874998681248144,0,0,0,0,128,0.0,0.0
60698,6.898714534329988,0.00015257625027691968,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.0001342206520394476,0,0,0,0,128,0.0,0.0
60698,4.219507705176107,0.0023934784822901025,0,0,0,0,58,0.0,0.0
53525,7.2909747781429814,0.006462390124768372,0,1,0,0,121,6.954638864880987,7.253470382684528
53525,7.2909747781429814,0.00018571082779680548,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00012134769383347414,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00016354177157910417,0,1,0,0,121,6.954638864880987,7.253470382684528
53525,7.2909747781429814,0.00034636220512007654,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00019572249854450346,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00025412191361349064,0,1,0,0,121,6.954638864880987,7.253470382684528
53525,6.773080375655535,0.00019905969985307086,0,1,0,0,121,6.954638864880987,6.709304340258298
443,4.007333185232471,0.00013398226543048162,0,1,0,0,128,6.933423025730715,0.0
61214,5.093750200806762,0.00017403041857234363,0,0,0,0,58,0.0,0.0
61214,4.290459441148391,0.00014923889383985925,0,0,0,0,58,0.0,0.0
443,4.859812404361672,0.0001442328383005232,0,1,0,0,128,6.933423025730715,4.31748811353631
443,4.30406509320417,0.00014304091662121983,0,0,0,0,128,0.0,0.0
443,4.990432586778736,0.000202158519667547,0,1,0,0,128,6.933423025730715,4.532599493153256
443,7.974532844130228,0.0002267103679879381,0,1,0,0,128,6.933423025730715,7.955775781534187
60698,7.164720378771857,0.00019524575459128538,0,0,0,0,58,0.0,0.0
55295,7.2909747781429814,0.0025076392993298668,0,1,0,0,121,6.954638864880987,7.253470382684528
55295,7.2909747781429814,0.00021145492149528654,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00011371919595856979,0,1,0,0,128,6.933423025730715,0.0
55295,7.2909747781429814,0.00016187311305064368,0,1,0,0,121,6.954638864880987,7.253470382684528
55295,7.2909747781429814,0.00015829740682780257,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00010489867274653099,0,1,0,0,128,6.933423025730715,0.0
55295,5.153291594497779,0.00013136000898118937,0,1,0,0,121,6.954638864880987,4.77912349311153
443,4.976733742420574,0.00042929969865833546,0,1,0,0,128,6.933423025730715,4.51085950651685
60698,5.093750200806762,0.002654602162221673,0,0,0,0,58,0.0,0.0
443,4.330733340286331,0.00014852374458284567,0,0,0,0,128,0.0,0.0
53525,6.922643891475888,0.01205963406793551,0,1,0,0,121,6.954638864880987,6.8679744089702925
53525,4.454347296253507,0.00019643761404817184,0,1,0,0,121,6.954638864880987,3.4657359027997265
443,4.007333185232471,0.00013684290098742071,0,1,0,0,128,6.930494765951626,0.0
443,4.454347296253507,0.00013827321569718267,0,1,0,0,128,6.930494765951626,3.4657359027997265
53525,4.110873864173311,0.00013588935671102247,0,1,0,0,121,6.9440872082295275,1.9459101490553132
55295,6.963189985870238,0.004635540530670151,0,1,0,0,121,6.954638864880987,6.910750787961936
53525,4.110873864173311,0.00015901254909522552,0,1,0,0,121,6.9440872082295275,1.9459101490553132
53525,4.110873864173311,0.013422130235715906,0,1,0,0,121,6.9440872082295275,1.9459101490553132
61214,7.161622002939187,0.03402987621557978,0,0,0,0,58,0.0,0.0
61214,7.164720378771857,0.00025602877579073693,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00017998982808069448,0,0,0,0,128,0.0,0.0
61214,7.164720378771857,0.0001950073825294445,0,0,0,0,58,0.0,0.0
61214,7.164720378771857,0.0002121700257485479,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00017212340002897147,0,0,0,0,128,0.0,0.0
61214,7.164720378771857,0.00018690269861803202,0,0,0,0,58,0.0,0.0
61214,7.164720378771857,0.0001880945680187042,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00014828536138352142,0,0,0,0,128,0.0,0.0
61214,6.023447592961033,0.00015782064503206018,0,0,0,0,58,0.0,0.0
61214,4.59511985013459,0.00012134769383347414,0,0,0,0,58,0.0,0.0
443,4.30406509320417,0.00011848701394998768,0,0,0,0,128,0.0,0.0
443,4.007333185232471,0.0008800924176508104,0,1,0,0,128,6.92951677076365,0.0
61214,4.204692619390966,0.042697142679170394,0,0,0,0,58,0.0,0.0
53525,7.2909747781429814,0.04089073300243809,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.00020549569949792124,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.00011610310779578979,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00019047830255839904,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2196420401307355,0.0001647336688232591,0,1,0,0,121,6.9440872082295275,7.179307969504034
443,4.007333185232471,0.00010823617716574753,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.0001609195926413736,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.121252453244542,0.00016115797282892873,0,1,0,0,121,6.9440872082295275,7.076653815443951
443,4.007333185232471,0.00010585224657436236,0,1,0,0,128,6.933423025730715,0.0
61214,6.577861357721047,0.0013713965470457886,0,0,0,0,58,0.0,0.0
61214,5.472270673671475,0.0004690977201299739,0,0,0,0,58,0.0,0.0
443,4.356708826689592,0.00022456508488744067,0,0,0,0,128,0.0,0.0
53,4.31748811353631,0.010773352936137306,0,0,0,0,128,0.0,0.0
53,4.31748811353631,0.0002822477620089179,0,0,0,0,128,0.0,0.0
53,4.276666119016055,0.0002734287251883094,0,0,0,0,128,0.0,0.0
53,4.276666119016055,0.00019262365878586245,0,0,0,0,128,0.0,0.0
53525,7.2909747781429814,0.0010785006980006725,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.0002996472552074063,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.00032014489988574374,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00029535699733429987,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.0005012686157430775,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.0001392267577004696,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00035875560106087364,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.0003649522414331495,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.00029368855874612745,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.0002012050376704789,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,6.437751649736401,0.0001647336688232591,0,1,0,0,121,6.9440872082295275,6.3473892096560105
443,4.007333185232471,0.00011371919595856979,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.00017403041857234363,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.0001621114930108986,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.00013374387876468745,0,1,0,0,128,6.933423025730715,0.0
63361,4.969813299576001,0.0007440659182402519,0,0,0,0,64,0.0,0.0
53525,7.2909747781429814,0.0001761758100866297,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,5.0369526024136295,0.00013445903859158543,0,1,0,0,121,6.9440872082295275,4.605170185988092
443,4.007333185232471,0.00010346831029983856,0,1,0,0,128,6.933423025730715,0.0
49333,4.51085950651685,0.0004088042912970976,0,0,0,0,64,0.0,0.0
443,4.276666119016055,0.00023600654157569282,0,0,0,0,128,0.0,0.0
64105,5.5134287461649825,0.0011987650654210966,0,0,0,0,64,0.0,0.0
52557,4.882801922586371,0.0002686616458753032,0,0,0,0,64,0.0,0.0
443,4.204692619390966,0.00011729506158326481,1,0,0,0,128,11.07039691512464,0.0
53525,7.2909747781429814,0.00033230028141293104,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.00023171601065823965,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.0001263538639381386,0,1,0,0,128,6.933423025730715,0.0
53525,7.2909747781429814,0.0003435021688595815,0,1,0,0,121,6.9440872082295275,7.253470382684528
53525,7.2909747781429814,0.00021312349729075958,0,1,0,0,121,6.9440872082295275,7.253470382684528
443,4.007333185232471,0.00011610310779578979,0,1,0,0,128,6.933423025730715,0.0
53525,7.00033446027523,0.0006123098297806935,0,1,0,0,121,6.9440872082295275,6.949856455000773
53525,5.10594547390058,0.012230636446133208,0,1,0,0,121,6.9440872082295275,4.709530201312334
443,4.007333185232471,0.00018308870698973903,0,1,0,0,128,6.92951677076365,0.0
53525,4.59511985013459,0.00019333877650556185,0,1,0,0,121,6.9440872082295275,3.8066624897703196
64940,4.204692619390966,0.0022564682964626532,1,1,0,0,121,11.090354888959125,0.0
443,4.007333185232471,0.00017593743347900297,0,1,0,0,128,6.933423025730715,0.0
443,7.517520850603031,0.00023243110042286193,0,1,0,0,128,6.933423025730715,7.487733761436444
61214,4.204692619390966,0.007229359295231995,0,0,0,0,58,0.0,0.0
53525,5.560681631015528,0.0070127542575723146,0,1,0,0,121,6.9440872082295275,5.327876168789581
53525,4.59511985013459,0.00017879794902018586,0,1,0,0,121,6.9440872082295275,3.8066624897703196
443,4.007333185232471,0.00012206286252567737,0,1,0,0,128,6.933423025730715,0.0
64940,4.110873864173311,0.005820231616091096,0,1,0,0,121,6.955592608396297,1.9459101490553132
64940,4.110873864173311,0.0002922584663121027,0,1,0,0,121,6.954638864880987,1.9459101490553132
62329,4.23410650459726,0.00021669900747733233,0,0,0,0,58,0.0,0.0
53525,5.204006687076795,0.007218944389039434,0,1,0,0,121,6.9440872082295275,4.852030263919617
443,4.007333185232471,0.0001647336688232591,0,1,0,0,128,6.933423025730715,0.0
53525,4.59511985013459,0.00014447122246590268,0,1,0,0,121,6.9440872082295275,3.8066624897703196
53525,5.476463551931511,0.006862405145467596,0,1,0,0,121,6.9440872082295275,5.220355825078324
443,4.007333185232471,0.00014399445407831669,0,1,0,0,128,6.932447891572509,0.0
53525,4.59511985013459,0.00013731967278465254,0,1,0,0,121,6.9440872082295275,3.8066624897703196
64940,7.2909747781429814,0.006311721318445977,0,1,0,0,121,6.954638864880987,7.253470382684528
64940,7.2909747781429814,0.00022289652818303048,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00013612774286536392,0,1,0,0,128,6.933423025730715,0.0
64940,7.2909747781429814,0.0001897631827931204,0,1,0,0,121,6.954638864880987,7.253470382684528
64940,7.2909747781429814,0.00019357714896515204,0,1,0,0,121,6.954638864880987,7.253470382684528
443,4.007333185232471,0.00011062010207402119,0,1,0,0,128,6.933423025730715,0.0
64940,5.375278407684165,0.00014637829374316902,0,1,0,0,121,6.954638864880987,5.087596335232384
443,4.859812404361672,0.0007204797567404223,0,1,0,0,128,6.933423025730715,4.31748811353631
443,4.990432586778736,0.00023958196994479,0,1,0,0,128,6.933423025730715,4.532599493153256
443,6.837332814685591,0.0002445875481850275,0,1,0,0,128,6.933423025730715,6.777646593635117
53525,5.147494476813453,0.005483585316506995,0,1,0,0,121,6.9440872082295275,4.770684624465665
443,4.007333185232471,0.00014709344453450127,0,1,0,0,128,6.931471805599453,0.0
53525,5.332718793265369,0.00014852374458284567,0,1,0,0,121,6.9440872082295275,5.030437921392435
53525,4.59511985013459,0.009852116460342583,0,1,0,0,121,6.9440872082295275,3.8066624897703196
443,4.007333185232471,0.0002550753451566292,0,1,0,0,128,6.931471805599453,0.0
53525,5.1298987149230735,0.00026222605275493004,0,1,0,0,121,6.9440872082295275,4.74493212836325
64940,6.914730892718563,0.0035083667523821906,0,1,0,0,121,6.954638864880987,6.859614903654202
443,4.454347296253507,0.00016926286539504644,0,1,0,0,128,6.92951677076365,3.4657359027997265
64940,4.454347296253507,0.00015138433854227439,0,1,0,0,121,6.954638864880987,3.4657359027997265
64940,5.351858133476067,0.00015901254909522552,0,1,0,0,121,6.951772164398911,5.056245805348308
